pm25,pm10,co,no2,o3,temperature,humidity,work_hours,productivity_score,day_of_week,season
35.90519084803855,19.326426120296837,1.2549692778383674,24.61280565079714,20.406476772951393,33.17765728359797,45.47274529557157,7.624050144752877,53.03200528056498,Tuesday,Spring
22.416970953233815,50.66489991289234,0.7502472707736043,12.84213922458534,145.2098951581142,32.960472037487264,39.27346217148444,9.938742215660955,38.46565612219023,Friday,Winter
20.734253765564304,56.07136729295233,4.061297259257944,3.979687383820755,115.26098528764314,22.344443306597586,71.55075163376378,9.081957434005185,28.046982016752562,Wednesday,Summer
20.73453441497701,18.488340192281065,0.9339234806875146,27.130993178055036,33.64102676052423,20.112328679903936,82.5922086116242,9.863800820450294,59.14851384777113,Monday,Summer
69.74571618345976,43.858598551756096,0.4086317911745333,18.894197684485306,29.676713409981687,26.486190231951564,53.41725014282743,8.057305915639436,52.76969389364224,Thursday,Spring
43.000593464463336,32.34658125944583,2.215206286087986,40.828124674647675,19.09130080121993,21.26237528740571,42.91407738575474,7.894764529162802,41.696473461290374,Tuesday,Summer
16.966170026113485,12.54134388626833,0.9630462217463803,14.909255257156179,61.37509367306288,17.217223914663318,23.127458541764724,9.02181523730103,62.377959731103246,Monday,Spring
37.0472171014682,57.17896635857686,1.032915851033196,32.22082679581499,35.399920972848065,29.406193267614903,45.28852734506194,9.521165052053721,46.66480398556013,Tuesday,Spring
29.984403960969704,60.60372038366911,1.6691661423287252,23.855307410337307,38.2849922180915,29.0822369363854,58.2951473625144,9.856583183462233,44.073432324758485,Friday,Spring
3.238724152358781,32.35095916929646,1.7229267529871337,11.880809974326992,16.099429282181298,23.777558018817803,83.98684861255101,7.298207624129999,64.12740776059208,Thursday,Summer
10.068634240315594,96.75929102724763,0.3143706553215868,15.918747774876275,62.58430027565315,16.68567623135911,70.09700538349453,9.194818295370556,56.752057605629,Thursday,Fall
31.592484560222452,54.03240116413607,0.7086976418218379,6.91295061859695,27.836346515039075,16.85236874391307,64.5762810706013,6.842582390542146,64.01803972305011,Friday,Summer
65.47765301225293,33.38120496230392,0.17866614312993734,77.25145596910036,12.843806680730923,23.536146442095763,53.99820508048303,8.18229738698178,46.736509639912754,Tuesday,Fall
20.877782774387192,17.597862274548675,1.2711812947732828,31.72208440195672,31.627412671065365,20.50064482747484,51.252514241160654,6.719392593636797,60.46227122798417,Monday,Summer
15.870411585814555,62.54201057106737,3.721088167466837,6.453620768636075,17.06061677248175,21.294535339291958,81.08471396261945,7.389589447001356,40.31511688055099,Tuesday,Winter
27.210113122082486,71.73328557551241,0.33049747716244315,74.66885284760902,82.60448394350435,28.109815775300017,63.011078111375845,9.725433468825837,37.572696677052065,Monday,Winter
15.079267210771464,39.06114721856102,0.1341945900709979,9.09552322755767,114.27682273003688,26.66589658711279,28.46098962118467,6.584362799092345,60.675949893303944,Friday,Summer
19.766120717087826,58.27266244000832,0.486388613446072,14.695277866248023,32.33281952104855,29.890713402488064,49.89690528154136,8.529603580540787,72.61203195313108,Wednesday,Winter
24.73953718410397,125.21749014821654,0.743920017505909,20.001843714009496,69.5160166247563,18.04688388311371,47.1267595234256,8.371817091709612,41.29544483849465,Monday,Winter
9.602059572658254,88.31333053259112,1.7353722648100491,24.29811124385651,68.34487441253829,21.28404215656644,51.806039862338025,6.482953410835946,48.025034245072675,Thursday,Winter
44.55090141319709,9.404499016061191,0.6698960571776507,40.07327974262303,0.4449506006768836,26.794908477300563,68.44365990427627,7.303916175075249,57.23222533846346,Thursday,Winter
8.027721694185601,33.12504878460102,1.2910115987134658,2.978092617704055,19.357801802519692,25.240391705064457,58.388326773086256,8.251926018061063,67.35825767447997,Thursday,Fall
7.091901657520101,49.160328914356356,0.5664198067532632,24.59084919528839,36.59030461340026,30.66190191293811,58.84701889494507,6.748714435953961,62.18362891201109,Tuesday,Spring
29.009256268322023,55.882885961188265,0.7842971606830433,19.19257500107797,23.643750243416385,25.10268352952035,79.70209741987856,9.202494625651262,58.01427506569202,Tuesday,Fall
42.20030711968576,59.03337726728023,0.39330869222036985,27.494464954362037,18.061744904939566,32.24054552052776,49.55308365319967,9.888626038139,44.42703769092393,Tuesday,Spring
28.467533615356057,69.10828520710439,0.26371879918077873,18.444373101153328,71.48474282942185,25.700089008615706,87.96299288831024,6.859037599849888,59.3470270875062,Thursday,Spring
22.826687656269012,50.17782121553034,1.7864134179239484,16.51084489820766,22.877281590117867,28.3108372379433,49.93038612943371,6.747647859162304,57.41033300456353,Monday,Summer
19.610721524752115,53.95133120069887,0.6081652138288267,21.852963639182224,42.874570886894716,21.382425266077714,61.33797294918857,7.819740287189779,56.31099959363207,Thursday,Summer
17.098647460299755,90.9118865741371,1.3728284550216903,71.97679244794378,67.28192595955322,23.071436059419945,55.7819460689585,8.991061108560128,27.524390287144975,Monday,Summer
51.56698950779174,63.27110841064339,0.3862347693042181,16.774887062150256,85.8749035435561,27.554722019197378,61.85128700251442,7.126402440941005,42.794003643633964,Tuesday,Summer
31.815659090848833,24.02146925246872,0.9395499892694762,52.891727875712576,12.905674580696132,31.06489085296527,66.66887992609693,6.079519634789122,51.66905863238944,Wednesday,Summer
18.259782204879812,56.95802688897011,0.04214529471882372,26.637391201148315,14.003726161608718,26.646184746553764,66.50752860133315,8.164882512131577,79.17093140981942,Tuesday,Fall
14.049097939673358,49.2444984124367,0.6555111151676192,25.719082801646806,39.45583124647519,22.584141140326903,48.7032400406913,9.826402271069231,66.52872281189899,Friday,Fall
38.81428435061811,12.458453193059578,0.43497452566605627,27.689163894567532,4.102234970003289,29.88667514764171,43.15627983828644,7.565107421627783,54.939023696854235,Monday,Winter
50.75162510103326,58.72643465888322,2.389885162071602,34.24601283386364,14.651870362105262,12.040106718600596,90.0,7.680538216732401,27.616328544758815,Wednesday,Fall
47.718146727043326,26.318056214296757,0.21374396303617288,17.855361961950134,76.84901185486643,15.888827492465632,52.740234905991706,9.875606868456153,55.29732242571273,Tuesday,Fall
12.015705723170205,91.67462360804291,0.8158140688879322,50.4610662198392,52.57555974733023,26.408171118341944,70.4881865800798,8.778430446506913,48.78106125373961,Wednesday,Summer
19.477467019314364,68.5374400105145,1.2576474538487061,34.30624762935208,30.386545835152987,23.070541781265625,35.88538034215205,8.8766876913685,46.32862072170647,Thursday,Winter
16.821524512801478,23.076343385936312,2.1354230140196817,7.539973350243902,47.1515138794225,26.027568255620828,55.805809201429845,8.250808021484271,56.20648587214208,Monday,Fall
21.57432173678983,89.33732562155733,1.9082242057038916,2.0353797839402814,55.14446147585116,23.32203761215971,58.09200924026336,9.898436843452966,43.98138936289811,Friday,Fall
44.266327850448846,112.96217193151077,0.8785444617720373,70.52604782822816,8.936752003992064,25.854728473019364,67.09222604891748,8.755465937702224,29.605360047969445,Thursday,Winter
61.533936858108156,45.57657849255488,0.9977305364399414,28.34176728804436,22.53849232840059,18.92798589503405,20.0,9.580131006420679,45.954681865541566,Wednesday,Spring
32.67730710462748,49.065988133154896,2.38822350078083,6.651297952267561,83.90394674148581,25.852430430398453,62.49210919617496,8.797515462932886,45.69001628797147,Tuesday,Summer
14.472669346383258,84.43874326294768,0.8628456382113033,16.755546803257502,39.97453614078398,27.972072641037922,42.75387816948161,8.940463299361584,60.1267615050983,Monday,Fall
24.312629473333562,108.28152489364278,1.096414890193762,45.10067375954125,41.73698282905405,29.102753019656163,64.86518566792385,7.1616436885689865,43.96278327547365,Friday,Fall
69.18809302610377,15.378134904748421,2.4493704242260246,20.85495608566333,32.39773334214152,33.067771473243496,44.45506204742756,7.2139147920552755,32.97764130377676,Tuesday,Winter
26.723829023307793,25.0482362787115,5.0,22.354126928399538,5.585274990052914,24.220492217511932,47.16775956111628,9.131938598304117,36.13057343331767,Friday,Fall
19.645270538633657,41.009867557591235,1.1813294716103384,39.491436840761864,20.1241035509889,24.369555434235895,55.89558584410098,7.186825156679598,59.990623036087435,Monday,Summer
20.98278917701918,43.89228517660218,1.4742297156535518,30.353321444303237,45.14139549561463,15.384137679130761,44.21505795595207,8.251080283206127,52.81607464709936,Wednesday,Fall
32.572700460720185,83.0643902186948,1.8628670315303655,36.09948266081519,22.985831255682925,20.342942994307876,52.86698329896968,6.997409243626808,40.823681046587986,Friday,Spring
12.38447601757894,108.59437382367241,2.4312977782809266,39.20145393524566,13.353434653690044,22.034589629966938,42.09936347185027,9.267933523236277,38.729423815807365,Monday,Summer
16.48795677185044,113.13562461082427,2.177573564333738,13.158425870178684,15.07032911936543,28.251597761381774,32.502443224519084,6.44200540491076,43.676938562849436,Friday,Spring
47.246585903613756,15.081486115180926,0.5213329089731457,14.252903005006793,85.05687969905051,19.944994379551854,75.2693557864404,9.317786559046658,67.29420457910727,Tuesday,Winter
31.921914229845964,31.105839665804353,1.2512491721356191,11.813302976347128,21.96220097539395,26.981700098744163,40.55926960764107,8.410919202030406,60.470269153729,Friday,Summer
26.9274126071832,22.324024027156646,2.1894569661275383,14.927778771346027,73.97636930834359,22.9918914151831,57.319786685880246,6.747638139308309,48.05614052197605,Tuesday,Fall
48.84020347018551,36.22929029402453,2.8353123386504793,21.686994975360594,41.87894446331802,22.11415942442619,71.29336622240677,8.168141542024472,33.68589235139898,Tuesday,Summer
13.72028675672288,31.020799446140813,0.8172142484154569,22.929685869316828,27.716247093860893,24.24446984566628,50.77583846225935,7.129995347389362,65.31133199985842,Monday,Summer
19.176523758464704,68.4165521552933,1.2251730220182486,60.10719803364287,17.314465684772255,21.044218138735786,47.62251150381693,7.293869338921986,62.20877634316375,Thursday,Summer
31.18395457172091,73.23836197828285,1.3498163417651061,29.301800382512678,53.572492130565706,20.854813759536672,63.39357133001132,7.406112166387521,45.319335544706796,Friday,Spring
30.403718858960445,53.54335887751709,0.967836114515457,22.02038738210717,67.95956093073626,14.476070471049427,76.76900734090728,6.253276987889284,53.64117821223971,Wednesday,Winter
6.387683614476196,50.49915162479525,1.1978194469324537,9.62327036615974,57.21479797960622,21.760228963360554,42.460271023702965,9.94384673760567,60.58231336604215,Tuesday,Summer
17.70692120407672,42.13856606042899,5.0,18.757333286326226,9.935534569073656,20.600159269256366,57.747782519738415,6.126138512524896,35.076183768446185,Thursday,Fall
22.004975555424096,45.31972960565603,0.7851592115824562,74.05193804938354,21.910999560789158,20.420095053254602,34.01258107549009,8.649987492737115,55.96445107992698,Tuesday,Summer
33.669083130476515,124.43602422854565,0.844430025946362,73.28510103865352,24.171822564310936,25.0843653129502,54.10198494476715,7.484910591029722,34.158571553544185,Thursday,Summer
30.326454622763993,79.48763777622055,0.11285424544220711,18.573176485777147,4.345344975199325,26.29315976395255,60.51307026807113,8.584041163786797,58.63868693131313,Thursday,Winter
23.58589446001963,43.15686350684993,0.084322109565472,4.593510931937875,46.81452195952389,24.160972523211637,47.18063037367401,7.424993012350335,78.6883039648241,Wednesday,Fall
3.2115762285900096,49.905057907626116,1.4318817932746026,16.632166411418424,51.66446851639868,27.97707595224737,53.145122492621525,8.695002585035436,64.2722928912568,Thursday,Fall
24.490067916771906,69.3327523883083,2.196481269795978,60.5443694537865,50.406064377908606,25.877809629151827,38.87659847538825,8.916942037873444,39.34095868595045,Wednesday,Spring
26.18458541677835,23.070959673455313,1.888386744747766,21.803841443378833,44.67192221548069,21.52471905097179,61.1561791707224,8.762210561598579,58.340020064099164,Monday,Fall
109.46996683174306,58.13937831227047,0.38501598898895945,39.51958282101038,25.894283579113345,20.6857185714281,75.83541373324725,6.455847925432609,35.58182570897443,Tuesday,Fall
21.456896589459497,77.00388436314759,1.800171503441823,23.789001113064923,16.71560075188581,24.564111183834232,43.542841953443045,8.627572938618739,60.4326173682159,Wednesday,Fall
31.305892836959963,71.42013557512931,0.8317868199553949,6.114421413239583,25.82004317151855,25.868835549509505,50.65992350171426,7.119950197816389,59.29100681038421,Tuesday,Summer
54.303191383214475,31.520008602784948,0.648338909518402,24.438483993242766,42.12606975137696,29.98922153515749,67.53819369681273,6.115205482277334,53.452958194412474,Friday,Spring
42.57109044708541,35.51766218865652,0.18588262432903274,43.21445890543508,78.63657024585154,28.955865224700478,78.18136078984105,7.659322687555816,41.875642173262605,Monday,Fall
63.19206870917219,11.289832150996016,0.44197000181473656,14.7516588665148,35.388316297165495,20.292634967464156,37.60215281686603,7.734172411215204,54.601441868994065,Friday,Fall
6.493683291115296,81.67888289862553,1.460118385375186,42.43448608736402,34.484016415966835,22.489968599363692,57.46822893876076,7.868696533409786,46.637849739652786,Friday,Fall
10.305928412404883,153.7986326789829,1.2398023526420907,25.614803512983602,4.851233628952933,26.35508902458885,64.24696233479287,8.819296661562865,52.05159514203705,Thursday,Summer
15.559005666633404,28.588966797815765,1.0862155728265923,40.885640728962805,44.181176069221266,28.339988890294862,58.469154140567284,7.235375236569837,44.59752457674675,Thursday,Summer
5.38975792278382,97.97660727055374,0.03297818630958969,30.67065123764276,82.48313155126101,27.69484734352396,22.848118996843695,7.26112205241569,53.07981083942895,Friday,Spring
26.351359404122213,146.26702676750566,1.096205130020401,10.22381365707916,30.576360507787136,22.680610835843268,67.51635013963158,6.242209024965042,30.861666919318658,Thursday,Winter
11.087665658557754,39.534083547268004,0.5130655808757557,18.91160263224389,28.80257129564731,16.729886737857417,82.79004526635967,8.747284863969185,60.92330568643092,Tuesday,Spring
68.62813120023135,49.94736879689111,1.2475749283616728,18.42594771448174,24.547586971597863,18.005318118772045,61.74992626754255,8.271304365598336,41.45226668236161,Thursday,Summer
12.693013206679337,62.05707190448678,2.488420918340491,14.165186556568205,54.85144414435004,24.36316757159707,44.53340920058605,7.397700450775153,55.44060389072137,Friday,Fall
19.267548268044592,70.11277939840716,0.5971275022276763,28.93486700677554,4.5762804444349365,24.711127897121727,52.303091304535755,8.82075591566942,64.04911535606465,Thursday,Fall
44.29443239556379,64.04011618639106,1.0255976378548541,82.80653503240944,74.0256960672576,17.506603132828076,86.5486960148339,8.149430996907508,26.206597643423017,Thursday,Spring
7.9370708545124025,41.53748504058689,4.043506285228215,50.50541752090388,27.810350211341692,23.22284805444636,73.64943811290838,7.876979783482159,39.958475931119004,Wednesday,Fall
5.003747473649867,76.3183957980387,1.1940977921125853,55.10895954954698,44.76467738618831,26.156121784858914,69.60039927576494,8.045298174644506,49.432707796861436,Wednesday,Summer
28.748576156664186,42.14975149338477,0.9142141524819828,13.437819527892728,57.87672082420038,17.24386671246428,65.34618875301564,8.545392501068227,56.67638904814491,Friday,Spring
30.377857286246297,66.62173700395613,0.3923315568789911,55.7224667789578,14.901093289679324,28.524986009022072,50.08294331713542,8.640010418298399,46.91853608100779,Tuesday,Winter
43.40181959735746,52.383311222292846,1.840779626394239,68.26391175015613,32.82168296814943,21.112344257200874,56.99143229016347,7.155831276562869,32.99850447384759,Monday,Summer
36.53065830041622,13.855643596766605,0.3187571485212119,13.058698205934666,27.333987431161844,29.288065562883254,58.831158964822265,6.562973453564613,62.07967904453603,Monday,Summer
31.203355058554337,106.07536940945448,2.5735516910003415,33.16628414898408,11.787687623210717,20.3327377711205,68.24361474096666,6.626536724762075,35.56798783296052,Friday,Fall
